City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Ahipara,NZ,2022-05-05 23:01:08,-35.1667,173.1667,66.88,63,20,7.63
294,Komsomolskiy,UZ,2022-05-05 23:01:09,40.4272,71.7189,66.09,63,31,1.68
295,Linkoping,SE,2022-05-05 23:01:10,58.4109,15.6216,52.99,76,100,12.66
296,Mizdah,LY,2022-05-05 23:01:10,31.4451,12.9801,74.5,22,88,10.29
297,Padang,ID,2022-05-05 23:01:11,-0.9492,100.3543,77.05,88,100,3.98
298,Sarkand,KZ,2022-05-05 23:01:11,45.41,79.9186,57.72,66,94,3.31
299,Yerbogachen,RU,2022-05-05 23:01:12,61.2767,108.0108,36.07,81,99,8.28
300,Saint Anthony,US,2022-05-05 23:01:13,45.0205,-93.218,66.9,42,100,5.75
301,Verkhoyansk,RU,2022-05-05 23:01:13,67.5447,133.385,27.45,88,100,3.56
302,Prince Rupert,CA,2022-05-05 23:00:16,54.3161,-130.3201,47.17,65,57,5.59
303,Tilichiki,RU,2022-05-05 23:01:14,60.4667,166.1,30.78,84,90,12.48
304,San Patricio,US,2022-05-05 23:01:15,28.017,-97.5169,90.32,63,72,15.75
305,Ankang,CN,2022-05-05 22:59:11,32.68,109.0172,65.07,72,0,1.32
306,Norden,DE,2022-05-05 23:01:15,53.6,7.2,47.95,89,81,2.3
307,Rio Grande,BR,2022-05-05 23:01:16,-32.035,-52.0986,57.94,70,13,5.26
308,Humberto De Campos,BR,2022-05-05 23:01:17,-2.5983,-43.4611,76.08,92,90,5.77
309,Luderitz,NA,2022-05-05 23:01:17,-26.6481,15.1594,62.67,63,0,6.6
310,Mae Hong Son,TH,2022-05-05 23:01:18,19.3003,97.9685,70.63,95,24,1.45
311,Madison,US,2022-05-05 23:01:18,34.7334,-86.5667,84.0,58,40,14.97
312,Maicao,CO,2022-05-05 23:01:19,11.3832,-72.2432,84.43,65,100,13.04
313,Bonthe,SL,2022-05-05 23:01:19,7.5264,-12.505,80.67,82,26,1.88
314,Qasigiannguit,GL,2022-05-05 23:01:20,68.8193,-51.1922,25.05,84,1,3.56
315,Primorsk,UA,2022-05-05 22:57:08,46.7348,36.3443,53.51,55,100,16.96
316,Akyab,MM,2022-05-05 23:01:21,20.15,92.9,78.55,80,0,5.73
317,Vila,PT,2022-05-05 23:01:21,42.0304,-8.1588,52.7,70,3,3.13
318,New Milford,US,2022-05-05 22:59:01,40.9327,-74.0179,72.36,42,100,5.01
319,Belaya Gora,RU,2022-05-05 23:01:22,68.5333,146.4167,31.71,100,100,7.34
320,Naze,JP,2022-05-05 23:02:23,28.3667,129.4833,67.12,93,100,6.04
321,Itarema,BR,2022-05-05 23:02:23,-2.9248,-39.9167,76.91,89,70,9.89
322,Jacksonville,US,2022-05-05 23:01:03,30.3322,-81.6556,92.98,52,0,5.75
323,Yahotyn,UA,2022-05-05 23:02:24,50.2798,31.7625,40.44,69,16,7.18
324,Hailun,CN,2022-05-05 23:02:24,47.45,126.9333,41.94,88,100,17.45
325,Lahaina,US,2022-05-05 23:02:25,20.8783,-156.6825,79.95,91,100,8.52
326,Balkhash,KZ,2022-05-05 23:02:25,46.844,74.9804,58.8,69,7,5.21
327,Hays,US,2022-05-05 23:02:26,30.0502,-98.0336,85.96,68,49,6.42
328,Arraial Do Cabo,BR,2022-05-05 23:02:26,-22.9661,-42.0278,74.66,79,23,20.13
329,Senador Guiomard,BR,2022-05-05 23:02:27,-10.1522,-67.7392,74.95,76,11,2.17
330,Ruteng,ID,2022-05-05 23:02:27,-8.6136,120.4721,64.26,88,27,1.95
331,Ancud,CL,2022-05-05 23:02:28,-41.8697,-73.8203,53.76,91,85,11.16
332,Murray Bridge,AU,2022-05-05 23:00:17,-35.1167,139.2667,52.12,74,39,8.23
333,Yeysk,RU,2022-05-05 23:02:28,46.6989,38.2792,52.39,66,100,19.08
334,Kurumkan,RU,2022-05-05 23:02:29,54.3,110.3,33.6,51,0,0.85
335,Fort Nelson,CA,2022-05-05 23:02:30,58.8053,-122.7002,52.68,46,94,3.76
336,Chapais,CA,2022-05-05 23:02:30,49.7834,-74.8492,37.56,53,16,9.91
337,Kieta,PG,2022-05-05 23:02:31,-6.2167,155.6333,83.8,77,82,6.15
338,Saraland,US,2022-05-05 23:02:31,30.8207,-88.0706,83.55,64,0,9.93
339,Sorkjosen,NO,2022-05-05 23:02:32,69.8,20.9333,44.6,49,75,8.05
340,Nueva Concepcion,GT,2022-05-05 23:02:32,14.2,-91.3,84.63,66,100,6.6
341,Saint Marys,US,2022-05-05 23:02:33,30.7305,-81.5465,92.05,66,0,10.36
342,Bud,US,2022-05-05 23:02:33,39.447,-86.1758,57.4,97,100,8.59
343,Aksarka,RU,2022-05-05 23:02:34,66.5606,67.7975,17.02,87,26,11.95
344,Yarada,IN,2022-05-05 23:02:34,17.65,83.2667,82.26,73,40,6.51
345,Kamenka,RU,2022-05-05 23:02:35,51.3223,42.7678,37.53,64,90,6.96
346,Laguna,US,2022-05-05 23:02:35,38.421,-121.4238,75.97,37,75,14.97
347,Maridi,SS,2022-05-05 23:02:36,4.9158,29.4742,70.0,78,84,3.0
348,Pingliang,CN,2022-05-05 23:02:36,35.5392,106.6861,63.84,51,21,5.06
349,Klaksvik,FO,2022-05-05 23:02:37,62.2266,-6.589,49.12,96,100,25.59
350,Chimbote,PE,2022-05-05 23:00:30,-9.0853,-78.5783,65.34,86,28,7.25
351,Goderich,CA,2022-05-05 23:02:37,43.7501,-81.7165,50.92,80,100,8.79
352,Ban Chang,TH,2022-05-05 23:02:38,12.7254,101.0553,82.47,88,40,4.61
353,Bhan,PK,2022-05-05 23:02:38,26.5583,67.7214,89.33,36,1,8.86
354,Banda Aceh,ID,2022-05-05 23:02:39,5.5577,95.3222,78.76,86,98,14.05
355,Chuy,UY,2022-05-05 23:02:40,-33.6971,-53.4616,56.91,78,91,5.41
356,Palmer,US,2022-05-05 23:02:41,42.1584,-72.3287,69.35,56,100,4.18
357,Launceston,AU,2022-05-05 23:02:41,-41.45,147.1667,49.6,88,100,4.61
358,Enid,US,2022-05-05 23:00:18,36.3956,-97.8784,64.02,72,40,19.57
359,Abay,KZ,2022-05-05 23:02:42,49.6311,72.8539,35.98,61,0,6.93
360,Cabedelo,BR,2022-05-05 23:01:02,-6.9811,-34.8339,79.65,80,99,11.56
361,Westport,US,2022-05-05 22:59:57,41.1415,-73.3579,69.28,43,100,1.99
362,Tuatapere,NZ,2022-05-05 23:02:43,-46.1333,167.6833,60.24,72,59,3.58
363,Birobidzhan,RU,2022-05-05 23:02:43,48.8,132.95,57.42,82,100,17.69
364,Hay River,CA,2022-05-05 22:58:39,60.8156,-115.7999,49.98,40,75,11.5
365,Bajil,YE,2022-05-05 23:02:44,15.0584,43.2851,91.33,41,15,3.04
366,Medicine Hat,CA,2022-05-05 22:59:00,50.0501,-110.6683,81.21,20,100,17.27
367,Vardo,NO,2022-05-05 23:02:44,70.3705,31.1107,33.96,98,91,18.32
368,Kinablangan,PH,2022-05-05 23:03:45,7.6947,126.5503,80.96,81,98,3.4
369,Mwinilunga,ZM,2022-05-05 23:03:45,-11.7358,24.4293,63.81,73,64,5.59
370,Chara,RU,2022-05-05 23:03:46,56.9064,118.2631,28.87,59,37,5.08
371,La Macarena,CO,2022-05-05 23:03:46,2.1837,-73.7849,71.47,99,100,2.93
372,Lashio,MM,2022-05-05 23:03:47,22.9333,97.75,63.36,95,60,1.05
373,San Angelo,US,2022-05-05 23:03:47,31.4638,-100.437,90.1,12,0,12.66
374,Pisco,PE,2022-05-05 23:03:48,-13.7,-76.2167,65.01,89,4,7.54
375,Leningradskiy,RU,2022-05-05 23:03:48,69.3833,178.4167,19.47,91,57,6.17
376,Orange Walk,BZ,2022-05-05 23:03:49,17.8333,-88.8333,85.86,62,90,8.57
377,Blairmore,CA,2022-05-05 23:03:49,49.6,-114.4353,62.47,71,95,5.12
378,Traverse City,US,2022-05-05 23:03:50,44.7631,-85.6206,62.71,47,100,0.0
379,Cedar City,US,2022-05-05 23:03:50,37.6775,-113.0619,70.77,17,0,19.57
380,Arlit,NE,2022-05-05 23:03:51,18.7369,7.3853,92.43,11,66,10.8
381,Nayoro,JP,2022-05-05 23:03:51,44.3506,142.4578,60.93,57,71,7.38
382,Grand Gaube,MU,2022-05-05 23:03:52,-20.0064,57.6608,75.6,82,13,11.01
383,Oranjemund,NA,2022-05-05 23:03:53,-28.55,16.4333,58.06,84,0,2.91
384,Lucapa,AO,2022-05-05 23:03:53,-8.4192,20.7447,71.49,70,95,2.77
385,Ucluelet,CA,2022-05-05 23:03:54,48.9329,-125.5528,50.09,92,100,1.01
386,Sao Joaquim,BR,2022-05-05 23:03:54,-28.2939,-49.9317,43.56,98,3,3.02
387,Kuminskiy,RU,2022-05-05 23:03:55,58.6667,66.5667,45.01,94,100,7.92
388,Auki,SB,2022-05-05 23:03:55,-8.7676,160.7034,84.74,65,19,2.1
389,Parabel,RU,2022-05-05 23:03:56,58.6978,81.4825,42.64,70,43,7.27
390,Conde,BR,2022-05-05 23:03:56,-7.2597,-34.9075,76.42,85,99,8.25
391,Sao Miguel Do Araguaia,BR,2022-05-05 23:03:57,-13.275,-50.1628,79.75,60,99,4.21
392,Zhigansk,RU,2022-05-05 23:03:57,66.7697,123.3711,20.62,88,30,4.97
393,Santa Comba,ES,2022-05-05 23:03:58,43.0331,-8.8093,54.37,94,16,4.74
394,Faanui,PF,2022-05-05 23:03:58,-16.4833,-151.75,81.5,71,87,7.34
395,Santiago Del Estero,AR,2022-05-05 23:02:05,-27.7951,-64.2615,65.39,40,100,6.11
396,Lloret De Mar,ES,2022-05-05 23:00:45,41.6999,2.8457,64.9,71,20,7.29
397,Havoysund,NO,2022-05-05 23:03:59,70.9963,24.6622,37.63,82,100,12.46
398,Ballina,AU,2022-05-05 23:04:00,-28.8667,153.5667,69.78,99,95,5.59
399,Roma,US,2022-05-05 23:04:00,43.2128,-75.4557,60.94,43,0,6.91
400,Tikapur,NP,2022-05-05 23:04:01,28.5,81.1333,77.13,53,0,4.72
401,Portoviejo,EC,2022-05-05 23:04:01,-1.05,-80.45,77.65,77,87,3.36
402,Doka,SD,2022-05-05 23:04:02,13.5167,35.7667,88.07,32,81,5.88
403,Storsteinnes,NO,2022-05-05 23:04:02,69.2408,19.2344,39.85,94,100,9.15
404,Tamworth,GB,2022-05-05 23:00:06,52.634,-1.6959,55.58,82,43,3.13
405,Patan,NP,2022-05-05 23:04:03,27.6667,85.3333,66.58,88,75,3.44
406,Pomabamba,PE,2022-05-05 23:04:03,-8.8333,-77.4667,54.05,80,96,3.83
407,Batemans Bay,AU,2022-05-05 23:00:06,-35.7167,150.1833,53.29,55,0,6.46
408,Maunabo,PR,2022-05-05 23:04:04,18.0072,-65.8993,80.71,80,13,11.63
409,Miyako,JP,2022-05-05 23:04:05,39.6367,141.9525,64.98,54,11,5.88
410,Payakumbuh,ID,2022-05-05 23:04:05,-0.2202,100.6308,68.79,97,95,3.04
411,Milkovo,RU,2022-05-05 23:04:06,54.7167,158.6167,43.68,61,35,4.54
412,Carinhanha,BR,2022-05-05 23:04:06,-14.3047,-43.765,82.53,39,56,3.29
413,Alice Springs,AU,2022-05-05 23:05:07,-23.7,133.8833,47.75,53,0,2.3
414,Aqtobe,KZ,2022-05-05 23:05:07,50.2797,57.2072,39.29,60,0,15.66
415,Matamoros,MX,2022-05-05 23:05:08,25.5333,-103.25,95.11,7,20,12.66
416,Burg,DE,2022-05-05 23:05:08,51.8333,14.15,51.13,85,92,6.02
417,Katobu,ID,2022-05-05 23:05:09,-4.9408,122.5276,77.79,89,84,2.37
418,Sigli,ID,2022-05-05 23:05:10,5.3848,95.9609,79.21,80,99,3.76
419,Villa Bruzual,VE,2022-05-05 23:05:10,9.3328,-69.1208,83.52,62,100,0.76
420,Meadow Lake,US,2022-05-05 23:00:15,34.8014,-106.5436,78.67,11,0,18.21
421,Usevya,TZ,2022-05-05 23:05:11,-7.1,31.2333,68.74,68,70,3.56
422,Garden City,US,2022-05-05 23:01:24,42.3256,-83.331,59.25,68,100,5.53
423,Saravan,AM,2022-05-05 23:05:12,39.7196,45.6483,45.09,75,24,4.54
424,Bocana De Paiwas,NI,2022-05-05 23:05:12,12.7857,-85.1227,80.69,79,67,9.37
425,Bonavista,CA,2022-05-05 23:05:13,48.6499,-53.1147,39.85,96,100,14.29
426,Hokota,JP,2022-05-05 23:05:13,36.15,140.5167,68.29,61,98,7.34
427,Vostok,RU,2022-05-05 23:05:13,46.4856,135.8833,61.23,45,92,8.61
428,Sibolga,ID,2022-05-05 23:05:14,1.7427,98.7792,76.95,94,100,3.18
429,Ninghai,CN,2022-05-05 23:05:15,29.2892,121.4247,65.55,86,40,1.9
430,Muramatsu,JP,2022-05-05 23:05:15,37.6833,139.1833,68.22,55,0,3.0
431,Yamada,JP,2022-05-05 23:05:16,39.4667,141.95,64.72,56,8,8.12
432,Novyy Oskol,RU,2022-05-05 23:05:17,50.7631,37.8691,39.13,71,11,6.62
433,Djenne,ML,2022-05-05 23:05:17,13.9061,-4.5533,94.55,10,86,3.6
434,Massaguet,TD,2022-05-05 23:05:18,12.4755,15.4365,93.87,31,89,11.07
435,Sennoy,RU,2022-05-05 23:05:18,52.1509,46.9631,36.1,59,9,6.31
436,Nichinan,JP,2022-05-05 23:05:19,31.6,131.3667,65.88,87,100,12.95
437,Fortuna,US,2022-05-05 23:05:19,40.5982,-124.1573,61.14,90,75,12.66
438,Sinaloa,MX,2022-05-05 23:05:18,25.0,-107.5,89.11,46,0,8.01
439,Sakakah,SA,2022-05-05 23:05:20,29.9697,40.2064,67.06,35,0,14.14
440,Salalah,OM,2022-05-05 23:05:20,17.0151,54.0924,82.49,89,75,1.14
441,Flinders,AU,2022-05-05 23:03:49,-34.5833,150.8552,60.39,55,0,8.99
442,Yining,CN,2022-05-05 23:05:21,29.0361,114.5636,65.73,73,14,1.25
443,Malangwa,NP,2022-05-05 23:05:22,26.8568,85.5581,78.49,64,65,4.79
444,Sept-Iles,CA,2022-05-05 23:05:22,50.2001,-66.3821,43.05,48,94,10.0
445,Jiwani,PK,2022-05-05 23:05:23,25.05,61.7417,79.75,69,0,0.87
446,Yulara,AU,2022-05-05 23:05:23,-25.2406,130.9889,47.88,57,9,11.01
447,Primero De Marzo,PY,2022-05-05 23:05:24,-25.153,-56.928,66.29,79,94,3.18
448,Kamariotissa,GR,2022-05-05 23:05:24,40.4833,25.4667,59.45,79,3,13.4
449,Kailua,US,2022-05-05 23:02:25,21.4022,-157.7394,82.02,76,93,7.0
450,Lata,PT,2022-05-05 23:05:25,40.1629,-8.3327,59.07,83,3,0.34
451,Paranhos,BR,2022-05-05 23:05:25,-23.8928,-55.4311,63.55,82,80,2.42
452,Teya,RU,2022-05-05 23:05:26,60.3778,92.6267,34.9,85,98,2.84
453,Majene,ID,2022-05-05 23:05:26,-3.5403,118.9707,78.93,86,83,3.47
454,Samarai,PG,2022-05-05 23:05:27,-10.6167,150.6667,83.57,75,74,9.51
455,Araceli,PH,2022-05-05 23:05:27,10.5529,119.9913,84.0,76,46,10.49
456,Lagunas,PE,2022-05-05 23:05:28,-5.2269,-75.6753,72.7,86,91,1.39
457,Acapulco,MX,2022-05-05 23:05:28,16.8634,-99.8901,84.02,70,75,8.05
458,La Asuncion,VE,2022-05-05 23:05:29,11.0333,-63.8628,78.24,86,94,17.02
459,Sistranda,NO,2022-05-05 23:06:30,63.7256,8.834,44.56,82,97,11.97
460,Chatra,IN,2022-05-05 23:06:30,24.2167,84.8667,79.5,56,80,10.0
461,Rosetta,EG,2022-05-05 23:06:31,31.4044,30.4164,63.63,70,0,18.25
462,Santiago,CL,2022-05-05 23:05:52,-33.4569,-70.6483,70.99,60,7,9.22
463,Bilibino,RU,2022-05-05 23:06:31,68.0546,166.4372,32.54,96,100,2.53
464,Semporna,MY,2022-05-05 23:06:32,4.4818,118.6112,79.5,87,100,1.5
465,Northam,GB,2022-05-05 23:06:32,51.0333,-4.2167,52.61,89,62,6.38
466,Fairfield,US,2022-05-05 23:06:33,41.2668,-73.3162,68.02,44,0,5.75
467,Xining,CN,2022-05-05 23:06:33,36.6167,101.7667,56.07,33,67,1.16
468,Gat,IL,2022-05-05 23:04:02,31.61,34.7642,63.28,100,65,13.98
469,Mayna,RU,2022-05-05 23:06:34,54.1135,47.6231,31.32,68,1,5.5
470,Hualmay,PE,2022-05-05 23:06:34,-11.0964,-77.6139,65.75,86,16,10.38
471,Kruisfontein,ZA,2022-05-05 23:06:35,-34.0033,24.7314,61.02,57,2,6.08
472,Yelovo,RU,2022-05-05 23:06:35,57.0538,54.9207,30.97,70,88,14.12
473,Takestan,IR,2022-05-05 23:06:36,36.0696,49.6959,58.75,52,7,3.2
474,Vikindu,TZ,2022-05-05 23:06:36,-7.0067,39.2985,71.06,95,24,6.6
475,Bairiki,KI,2022-05-05 23:06:37,1.3292,172.9752,86.0,66,40,13.8
476,Tonantins,BR,2022-05-05 23:06:38,-2.8731,-67.8022,74.43,99,67,2.33
477,Kontagora,NG,2022-05-05 23:06:38,10.3999,5.4695,84.88,52,84,5.12
478,Raahe,FI,2022-05-05 23:06:39,64.6833,24.4833,41.09,95,86,10.22
479,Puri,IN,2022-05-05 23:06:39,19.8,85.85,77.52,89,38,9.4
480,Ajdabiya,LY,2022-05-05 23:06:40,30.7554,20.2263,73.6,27,0,9.98
481,Baiao,BR,2022-05-05 23:06:40,-2.7906,-49.6717,74.3,97,88,2.66
482,North Branch,US,2022-05-05 23:06:41,45.5113,-92.9802,68.29,38,82,5.03
483,Cururupu,BR,2022-05-05 23:06:41,-1.8283,-44.8683,75.18,95,61,3.09
484,Souillac,MU,2022-05-05 23:06:42,-20.5167,57.5167,75.58,94,75,16.11
485,Kielce,PL,2022-05-05 23:06:42,50.8703,20.6275,57.02,1,100,4.36
486,Rangpur,BD,2022-05-05 23:06:43,25.75,89.25,74.77,85,3,6.33
487,Kalmunai,LK,2022-05-05 23:06:43,7.4167,81.8167,79.23,85,100,3.04
488,Ukiah,US,2022-05-05 23:06:44,39.1502,-123.2078,66.36,70,100,4.61
489,Haines Junction,CA,2022-05-05 23:06:44,60.7522,-137.5108,40.77,63,100,5.12
490,Tulare,US,2022-05-05 23:06:45,36.2666,-118.8009,83.75,17,99,1.99
491,Izberbash,RU,2022-05-05 23:06:45,42.5696,47.8645,59.09,77,99,10.27
492,Kuryk,KZ,2022-05-05 23:06:45,43.2,51.65,64.38,81,94,7.38
493,Maragogi,BR,2022-05-05 23:06:46,-9.0122,-35.2225,78.28,84,100,8.81
494,Coolum Beach,AU,2022-05-05 23:06:47,-26.5333,153.1,77.11,87,37,2.24
495,Kahului,US,2022-05-05 23:06:47,20.8947,-156.47,80.62,74,40,23.02
496,Suchdol Nad Luznici,CZ,2022-05-05 23:06:48,48.89,14.8772,54.72,93,99,3.6
497,Darhan,MN,2022-05-05 23:06:48,49.4867,105.9228,38.16,41,96,3.56
498,Kuruman,ZA,2022-05-05 23:06:19,-27.4524,23.4325,58.08,40,0,2.73
499,Hamilton,US,2022-05-05 23:06:49,39.1834,-84.5333,59.99,91,100,14.97
500,Shimizu,JP,2022-05-05 23:06:50,43.0061,142.8847,41.76,43,30,2.42
501,Dicabisagan,PH,2022-05-05 23:06:50,17.0818,122.4157,80.46,79,9,4.97
502,Henties Bay,NA,2022-05-05 23:07:51,-22.116,14.2845,65.97,61,0,4.94
503,Worland,US,2022-05-05 23:07:52,44.0169,-107.9554,72.75,32,0,8.01
504,Nara,JP,2022-05-05 23:05:57,34.6851,135.8049,66.49,54,100,4.59
505,Deputatskiy,RU,2022-05-05 23:07:52,69.3,139.9,23.97,93,100,2.3
506,Cairns,AU,2022-05-05 23:04:02,-16.9167,145.7667,81.1,76,15,9.22
507,Maumere,ID,2022-05-05 23:07:53,-8.6199,122.2111,80.78,80,11,4.18
508,Anadyr,RU,2022-05-05 23:07:53,64.75,177.4833,34.3,75,0,8.95
509,Taonan,CN,2022-05-05 23:07:54,45.3333,122.7833,52.43,38,17,16.82
510,Sambava,MG,2022-05-05 23:07:54,-14.2667,50.1667,72.59,86,30,8.97
511,Oranjestad,AW,2022-05-05 23:07:55,12.524,-70.027,79.65,86,90,25.05
512,Kalmar,SE,2022-05-05 23:07:55,56.6616,16.3616,49.96,86,7,4.61
513,Daru,PG,2022-05-05 23:07:56,-9.0763,143.2092,80.19,86,91,12.01
514,Kandri,IN,2022-05-05 23:07:56,21.4167,79.2667,81.97,20,0,4.36
515,Makubetsu,JP,2022-05-05 23:07:57,45.3714,141.8211,51.71,77,98,25.61
516,Constantine,DZ,2022-05-05 23:06:04,36.365,6.6147,54.81,94,75,16.11
517,Port Shepstone,ZA,2022-05-05 23:07:57,-30.7414,30.455,66.45,68,0,8.34
518,Asau,RO,2022-05-05 23:07:58,46.4333,26.4,43.72,85,17,1.5
519,Dvorichna,UA,2022-05-05 23:07:59,49.8496,37.6857,40.42,68,91,7.65
520,Waspan,NI,2022-05-05 23:07:59,14.7419,-83.9717,79.34,87,100,5.28
521,Qaqortoq,GL,2022-05-05 23:08:00,60.7167,-46.0333,33.82,96,100,11.9
522,Pemangkat,ID,2022-05-05 23:08:00,1.1667,108.9667,78.17,88,100,5.57
523,Hornepayne,CA,2022-05-05 23:08:01,49.2138,-84.7705,52.68,58,88,6.93
524,Angoram,PG,2022-05-05 23:08:01,-4.0625,144.0661,81.97,79,42,2.59
525,Sibut,CF,2022-05-05 23:08:02,5.718,19.0739,71.35,95,92,1.43
526,San-Pedro,CI,2022-05-05 23:08:02,4.7485,-6.6363,80.76,86,62,6.42
527,Constitucion,CL,2022-05-05 23:08:03,-35.3333,-72.4167,55.36,89,70,9.8
528,San Juan,AR,2022-05-05 23:08:03,-31.5375,-68.5364,66.56,30,34,8.57
529,Verkhnyaya Khava,RU,2022-05-05 23:08:04,51.8404,39.9413,35.67,65,5,6.33
530,Kaeo,NZ,2022-05-05 23:08:04,-35.1,173.7833,68.32,74,65,9.31
531,Mandalgovi,MN,2022-05-05 23:08:05,45.7625,106.2708,36.21,40,59,8.9
532,Oussouye,SN,2022-05-05 23:08:05,12.485,-16.5469,75.87,61,0,9.86
533,Tias,ES,2022-05-05 23:07:18,28.9611,-13.645,64.08,77,20,20.71
534,Almenara,BR,2022-05-05 23:08:06,-16.1836,-40.6944,76.53,74,32,4.45
535,Port Blair,IN,2022-05-05 23:08:07,11.6667,92.75,82.36,77,99,6.85
536,Walvis Bay,NA,2022-05-05 23:08:07,-22.9575,14.5053,61.09,50,0,6.13
537,Tezu,IN,2022-05-05 23:08:08,27.9167,96.1667,69.06,78,5,4.0
538,Quatre Cocos,MU,2022-05-05 23:08:08,-20.2078,57.7625,75.31,82,45,21.0
539,Xinxiang,CN,2022-05-05 23:08:09,35.3089,113.8672,70.11,62,7,4.83
540,Challapata,BO,2022-05-05 23:08:09,-18.9,-66.7667,49.1,23,0,0.76
541,Jidong,CN,2022-05-05 23:08:10,45.2167,131.0833,60.76,54,100,21.3
542,Luan,CH,2022-05-05 23:08:10,46.3592,6.9759,43.56,93,100,1.92
543,Lynn Haven,US,2022-05-05 23:06:52,30.2455,-85.6483,81.01,78,20,9.22
544,Usinsk,RU,2022-05-05 23:08:11,65.9939,57.5281,23.2,80,94,9.24
545,Kostomuksha,RU,2022-05-05 23:08:11,64.571,30.5767,38.1,96,100,10.98
546,Beidao,CN,2022-05-05 23:08:12,34.5686,105.8933,58.95,79,0,3.49
547,Lima,PE,2022-05-05 23:08:12,-12.0432,-77.0282,71.91,68,0,13.8
548,Hobyo,SO,2022-05-05 23:08:13,5.3505,48.5268,82.8,81,1,22.3
549,Mecca,SA,2022-05-05 23:05:19,21.4267,39.8261,80.82,51,2,4.94
550,Bay Roberts,CA,2022-05-05 23:09:14,47.5999,-53.2648,43.52,90,100,5.73
551,Gusau,NG,2022-05-05 23:09:14,12.1628,6.6614,86.5,41,100,9.26
552,Petrolia,CA,2022-05-05 23:09:15,42.8668,-82.1498,56.82,73,100,4.79
553,Bordei Verde,RO,2022-05-05 23:09:15,45.0833,27.5667,51.13,51,8,4.63
554,Zyryanka,RU,2022-05-05 23:07:27,65.75,150.85,32.61,93,100,3.91
555,Kinshasa,CD,2022-05-05 23:05:19,-4.3246,15.3215,75.74,82,76,1.07
556,Sechura,PE,2022-05-05 23:09:16,-5.5569,-80.8222,71.69,68,74,17.63
557,Bandarbeyla,SO,2022-05-05 23:09:16,9.4942,50.8122,80.26,91,2,10.51
558,Weston,US,2022-05-05 23:09:17,26.1004,-80.3998,84.02,68,0,9.22
559,Waterloo,CA,2022-05-05 23:09:06,43.4668,-80.5164,57.6,53,100,5.01
560,Mbini,GQ,2022-05-05 23:09:18,1.574,9.6134,79.39,84,100,4.56
561,Surovikino,RU,2022-05-05 23:09:18,48.6078,42.8486,45.61,50,100,16.22
562,Bereda,ES,2022-05-05 23:09:19,43.2686,-7.5406,51.58,93,40,5.37
563,Isla Mujeres,MX,2022-05-05 23:09:19,21.2311,-86.731,86.16,75,38,13.42
564,Rundu,NA,2022-05-05 23:09:20,-17.9333,19.7667,58.5,52,22,3.18
565,Atar,MR,2022-05-05 23:09:20,20.5169,-13.0499,83.8,13,2,6.71
566,Lieksa,FI,2022-05-05 23:09:21,63.3167,30.0167,37.22,94,100,9.13
567,Naron,ES,2022-05-05 23:09:21,43.5167,-8.1528,58.59,90,6,8.9
568,Inhambane,MZ,2022-05-05 23:09:22,-23.865,35.3833,68.09,92,1,5.41
569,Pangody,RU,2022-05-05 23:09:22,65.85,74.4859,7.11,96,15,6.51
570,Maniitsoq,GL,2022-05-05 23:07:34,65.4167,-52.9,26.19,73,1,4.12
571,Angoche,MZ,2022-05-05 23:09:23,-16.2325,39.9086,73.94,86,1,8.48
572,Lasa,IT,2022-05-05 23:09:24,46.6166,10.7002,47.35,94,100,2.95
573,Mount Isa,AU,2022-05-05 23:09:24,-20.7333,139.5,58.77,44,83,11.5
574,Avera,US,2022-05-05 23:09:25,33.194,-82.5271,87.85,48,29,6.53
575,Bijapur,IN,2022-05-05 23:09:25,16.8333,75.7,81.88,52,54,11.23
576,Lianzhou,CN,2022-05-05 23:09:26,24.7811,112.3825,69.96,84,99,1.21
577,Dukat,RU,2022-05-05 23:09:27,62.55,155.55,32.86,76,100,10.4
578,Surt,LY,2022-05-05 23:09:27,31.2089,16.5887,72.81,40,10,22.59
579,Krasnoselkup,RU,2022-05-05 23:09:28,65.7,82.4667,14.85,91,11,5.21
580,Tari,NG,2022-05-05 23:09:28,12.4086,4.4914,86.63,40,100,13.2
